FeatureCode,FeatureName,FeatureType,DateCode,Measurement,Units,Value,Crime or Offence
S12000036,City of Edinburgh,Council Area,2004/2005,Count,Crimes Or Offences Recorded,625,Crimes: Group 5: Weapons possession (not used)
S12000036,City of Edinburgh,Council Area,2004/2005,Ratio,Crimes Or Offences Recorded,12,Crimes: Group 1: Robbery
S12000036,City of Edinburgh,Council Area,2004/2005,Count,Crimes Or Offences Recorded,429,Offences: Group 8: Dangerous and careless driving
S12000036,City of Edinburgh,Council Area,2004/2005,Ratio,Crimes Or Offences Recorded,3,Crimes: Group 4: Reckless conduct
S12000036,City of Edinburgh,Council Area,2004/2005,Count,Crimes Or Offences Recorded,4271,Crimes: Group 3: Housebreaking
S12000036,City of Edinburgh,Council Area,2004/2005,Ratio,Crimes Or Offences Recorded,3,Offences: Group 6: Urinating etc.
S12000036,City of Edinburgh,Council Area,2004/2005,Count,Crimes Or Offences Recorded,2226,Crimes: Group 5: Crimes against public justice
S12000036,City of Edinburgh,Council Area,2004/2005,Count,Crimes Or Offences Recorded,3194,Crimes: Group 3: Shoplifting
S12000036,City of Edinburgh,Council Area,2004/2005,Count,Crimes Or Offences Recorded,3943,Offences: Group 6: Threatening and abusive behaviour
S12000036,City of Edinburgh,Council Area,2004/2005,Ratio,Crimes Or Offences Recorded,10,Crimes: Group 1: Serious assault and attempted murder
S12000036,City of Edinburgh,Council Area,2004/2005,Ratio,Crimes Or Offences Recorded,72,Crimes: Group 3: Shoplifting
S12000036,City of Edinburgh,Council Area,2004/2005,Ratio,Crimes Or Offences Recorded,727,All Group 3: Crimes of dishonesty
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,0,Crimes: Group 2: Indecent photos of children
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,6857,All Group 5: Crimes against society
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,1158,All Crimes
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,7712,Crimes: Group 1: Common assault
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,52804,All Crimes
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,1,Crimes: Group 2: Other sexual crimes
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,12483,All Group 4: Damage and reckless behaviour
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,9,Crimes: Group 4: Fire-raising
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,9,Crimes: Group 1: Serious assault and attempted murder
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,9,Crimes: Group 4: Reckless conduct
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,83,Crimes: Group 2: Causing to view sexual activity or images
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,30,Crimes: Group 2: Other sexual crimes
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,416,Crimes: Group 1: Serious assault and attempted murder
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,945,Crimes: Group 3: Fraud
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,55,Crimes: Group 2: Crimes associated with prostitution
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,1476,Crimes: Group 5: Drugs - Supply
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,256,Crimes: Group 4: Vandalism
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,762,Crimes: Group 3: Theft by opening lockfast places
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,150,All Group 5: Crimes against society
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,2632,Crimes: Group 3: Theft from a motor vehicle
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,204,Crimes: Group 3: Other theft
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,452,Crimes: Group 1: Other non-sexual violence
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,741,Offences: Group 8: Driving under the influence
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,13,Crimes: Group 3: Other dishonesty
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,0,Crimes: Group 1: Death by dangerous driving
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,10,Crimes: Group 1: Robbery
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,391,Crimes: Group 4: Reckless conduct
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,615,Crimes: Group 3: Other dishonesty
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,16,Crimes: Group 5: Weapons possession (not used)
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,0,Crimes: Group 2: Indecent photos of children
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,169,Crimes: Group 1: Common assault
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,0,Crimes: Group 5: Other crimes against society
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,3,Crimes: Group 1: Death by dangerous driving
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,78,Crimes: Group 3: Shoplifting
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,329,Crimes: Group 2: Sexual assault
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,23817,All Group 3: Crimes of dishonesty
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,135,Offences: Group 6: Threatening and abusive behaviour
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,57,Crimes: Group 5: Crimes against public justice
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,8,Offences: Group 8: Dangerous and careless driving
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,9037,All Group 1: Non-sexual crimes of violence
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,723,Crimes: Group 5: Weapons possession (not used)
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,1945,Crimes: Group 3: Theft of a motor vehicle
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,4073,Crimes: Group 3: Housebreaking
S12000036,City of Edinburgh,Council Area,1997/1998,Count,Crimes Or Offences Recorded,3671,Crimes: Group 3: Shoplifting
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,20,Crimes: Group 5: Other crimes against society
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,2600,Crimes: Group 5: Crimes against public justice
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,0,Crimes: Group 1: Murder and culpable homicide
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,7,Crimes: Group 2: Sexual assault
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,21,Crimes: Group 3: Fraud
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,11,Crimes: Group 1: Murder and culpable homicide
S12000036,City of Edinburgh,Council Area,1997/1998,Count,Crimes Or Offences Recorded,8070,All Group 1: Non-sexual crimes of violence
S12000036,City of Edinburgh,Council Area,1997/1998,Ratio,Crimes Or Offences Recorded,57,Crimes: Group 3: Other dishonesty
S12000036,City of Edinburgh,Council Area,1997/1998,Ratio,Crimes Or Offences Recorded,14,Crimes: Group 1: Robbery
S12000036,City of Edinburgh,Council Area,1997/1998,Ratio,Crimes Or Offences Recorded,86,All Group 5: Crimes against society
S12000036,City of Edinburgh,Council Area,1997/1998,Count,Crimes Or Offences Recorded,8142,Crimes: Group 4: Vandalism
S12000036,City of Edinburgh,Council Area,1997/1998,Count,Crimes Or Offences Recorded,8484,All Group 4: Damage and reckless behaviour
S12000036,City of Edinburgh,Council Area,1997/1998,Count,Crimes Or Offences Recorded,0,Crimes: Group 1: Death by dangerous driving
S12000036,City of Edinburgh,Council Area,1997/1998,Count,Crimes Or Offences Recorded,2566,Crimes: Group 3: Theft of a motor vehicle
S12000036,City of Edinburgh,Council Area,1997/1998,Count,Crimes Or Offences Recorded,989,Offences: Group 8: Driving under the influence
S12000036,City of Edinburgh,Council Area,1997/1998,Ratio,Crimes Or Offences Recorded,1,Crimes: Group 4: Reckless conduct
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,2038,Crimes: Group 5: Drugs - Possession
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,522,All Group 3: Crimes of dishonesty
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,13,All Group 2: Sexual crimes
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,110,Offences: Group 6: Urinating etc.
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,10,Crimes: Group 1: Other non-sexual violence
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,1,Crimes: Group 2: Crimes associated with prostitution
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,58,Crimes: Group 3: Theft from a motor vehicle
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,89,Crimes: Group 3: Housebreaking
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,16,Offences: Group 8: Driving under the influence
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,405,Crimes: Group 4: Fire-raising
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,43,Crimes: Group 3: Theft of a motor vehicle
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,11687,Crimes: Group 4: Vandalism
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,2,Offences: Group 6: Urinating etc.
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,198,All Group 1: Non-sexual crimes of violence
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,113,Crimes: Group 2: Rape & attempted rape
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,9292,Crimes: Group 3: Other theft
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,2,Crimes: Group 2: Causing to view sexual activity or images
S12000036,City of Edinburgh,Council Area,2007/2008,Count,Crimes Or Offences Recorded,443,Crimes: Group 1: Robbery
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,2,Crimes: Group 2: Rape & attempted rape
S12000036,City of Edinburgh,Council Area,2007/2008,Ratio,Crimes Or Offences Recorded,45,Crimes: Group 5: Drugs - Possession
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,854,Crimes: Group 3: Other dishonesty
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,19,Crimes: Group 3: Other dishonesty
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,55,Crimes: Group 3: Theft of a motor vehicle
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,18,Offences: Group 8: Driving under the influence
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,158,Crimes: Group 2: Rape & attempted rape
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,2,Crimes: Group 2: Causing to view sexual activity or images
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,56,Crimes: Group 5: Drugs - Possession
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,11,Crimes: Group 1: Murder and culpable homicide
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,67,Offences: Group 6: Urinating etc.
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,807,Crimes: Group 5: Weapons possession (not used)
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,6,Crimes: Group 4: Reckless conduct
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,91,Crimes: Group 3: Housebreaking
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,2513,Crimes: Group 5: Drugs - Possession
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,56619,All Crimes
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,1252,All Crimes
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,12088,Crimes: Group 4: Vandalism
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,7,Crimes: Group 2: Sexual assault
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,452,Crimes: Group 1: Other non-sexual violence
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,1791,Crimes: Group 5: Drugs - Supply
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,735,All Group 2: Sexual crimes
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,182,Crimes: Group 1: Common assault
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,1,Crimes: Group 2: Other sexual crimes
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,295,Crimes: Group 2: Sexual assault
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,18,Crimes: Group 5: Weapons possession (not used)
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,10,Crimes: Group 1: Other non-sexual violence
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,74,Crimes: Group 3: Shoplifting
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,64,Crimes: Group 3: Theft from a motor vehicle
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,0,Crimes: Group 2: Indecent photos of children
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,62,Crimes: Group 5: Crimes against public justice
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,423,Crimes: Group 1: Serious assault and attempted murder
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,267,Crimes: Group 4: Vandalism
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,0,Crimes: Group 2: Indecent photos of children
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,0,Crimes: Group 1: Death by dangerous driving
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,2471,Crimes: Group 3: Theft of a motor vehicle
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,0,Crimes: Group 1: Murder and culpable homicide
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,8,Offences: Group 8: Dangerous and careless driving
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,2816,Crimes: Group 5: Crimes against public justice
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,3,Crimes: Group 2: Rape & attempted rape
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,393,Crimes: Group 4: Fire-raising
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,1,Offences: Group 6: Urinating etc.
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,25,Crimes: Group 3: Fraud
S12000036,City of Edinburgh,Council Area,2006/2007,Count,Crimes Or Offences Recorded,45,Crimes: Group 2: Other sexual crimes
S12000036,City of Edinburgh,Council Area,2006/2007,Ratio,Crimes Or Offences Recorded,12,Crimes: Group 1: Robbery
